,0
DEYH_851,3.0
DEYH_857,3.0
DEYH_858,3.0
DEYH_862,3.0
DEYH_878,3.0
DEYH_885,3.0
DEYH_886,3.0
DEYH_889,3.0
DEYH_891,3.0
DEYH_894,3.0
DEYH_896,3.0
DEYH_900,3.0
DEYH_901,3.0
DEYH_911,3.0
DEYH_912,3.0
DEYH_915,3.0
DEYH_918,3.0
DEYH_955,3.0
DEYH_964,3.0
DEYH_980,3.0
DEYH_985,3.0
DEYH_986,3.0
DEYH_997,3.0
DEYH_998,3.0
DEYH_1002,3.0
DEYH_1003,3.0
DEYH_1009,3.0
DEYH_1022,3.0
DEYH_1041,3.0
DEYH_1043,3.0
DEYH_1048,3.0
DEYH_1055,3.0
DEYH_1058,3.0
DEYH_1064,3.0
DEYH_1069,3.0
DEYH_1074,3.0
DEYH_1075,3.0
DEYH_1089,3.0
DEYH_1090,3.0
DEYH_1098,3.0
DEYH_1106,3.0
DEYH_1114,3.0
DEYH_1123,3.0
DEYH_1134,3.0
DEYH_1147,3.0
DEYH_1154,3.0
DEYH_1159,3.0
DEYH_1169,3.0
DEYH_1172,3.0
DEYH_1174,3.0
DEYH_1203,3.0
DEYH_1205,3.0
DEYH_1211,3.0
DEYH_1217,3.0
DEYH_1222,3.0
